hidden_dim,num_layers,learning_rate,timesteps,epochs,batch_size,iteration,MAPE,R²
10,1,0.1,1,50,8,2,0.27725775999444463,-1.0827889610238541
10,1,0.1,1,50,8,3,0.313057829926147,-1.6399681192280733
10,1,0.1,1,50,16,1,0.35723559193457444,-2.0555938701819843
10,1,0.1,1,50,16,2,0.28081030755985753,-1.2777824485925664
10,1,0.1,1,50,16,3,0.28037910170349567,-1.2767871418205003
10,1,0.1,1,100,4,1,0.4126515690689173,-2.635208019206386
10,1,0.1,1,100,4,2,0.29818007908962696,-1.4825154838196748
10,1,0.1,1,100,4,3,0.3185161314815875,-1.5153812242900808
10,1,0.1,1,100,8,1,0.3273850724915239,-1.8205611170884377
10,1,0.1,1,100,8,2,0.3398461052104101,-1.881524857401859
10,1,0.1,1,100,8,3,0.4120972845543238,-2.622461959432295
10,1,0.1,1,100,16,1,0.3551603442600791,-2.0322682165025006
10,1,0.1,1,100,16,2,0.32742791217670847,-1.6434434330052317
10,1,0.1,1,100,16,3,0.26380824097274497,-0.9663928407300264
10,1,0.1,1,150,4,1,0.27481596744001807,-1.131237927565282
10,1,0.1,1,150,4,2,0.32368290018434004,-1.6210124339646548
10,1,0.1,1,150,4,3,0.3023333763955614,-1.5119904583012436
10,1,0.1,1,150,8,1,0.2736732374816711,-1.2078353366550516
10,1,0.1,1,150,8,2,0.30371121584889155,-1.5530558243812491
10,1,0.1,1,150,8,3,0.3048199702649599,-1.5528441866117908
10,1,0.1,1,150,16,1,0.3139977613554438,-1.670620158165995
10,1,0.1,1,150,16,2,0.3340230291807023,-2.046075391672259
10,1,0.1,1,150,16,3,0.2950699925399284,-1.441899137571093
10,1,0.1,5,50,4,1,0.315514607705136,-1.6528104636813192
10,1,0.1,5,50,4,2,0.3778317749318357,-2.20397948975776
10,1,0.1,5,50,4,3,0.2680525079117456,-1.129926463574645
10,1,0.1,5,50,8,1,0.2767954386121436,-1.2228540965782706
10,1,0.1,5,50,8,2,0.2815489432631606,-1.258254059444074
10,1,0.1,5,50,8,3,0.2801224164698248,-1.2902560891371055
10,1,0.1,5,50,16,1,0.27507133083261043,-1.206613250880308
10,1,0.1,5,50,16,2,0.2427113810288113,-0.4742265081141501
10,1,0.1,5,50,16,3,0.2720933885267386,-1.1873881354654312
10,1,0.1,5,100,4,1,0.4664275399431702,-3.302128224095952
10,1,0.1,5,100,4,2,0.3577919923494611,-2.0853992279104347
10,1,0.1,5,100,4,3,0.4101835826514434,-3.989104763680851
10,1,0.1,5,100,8,1,0.29262077996399466,-1.4311325318753587
10,1,0.1,5,100,8,2,0.3509465233197253,-1.9390026959633753
10,1,0.1,5,100,8,3,0.3216836020658092,-1.7779477609046421
10,1,0.1,5,100,16,1,0.27903000166886394,-1.2787485745590113
10,1,0.1,5,100,16,2,0.29404720685495767,-1.445844300193854
10,1,0.1,5,100,16,3,0.290710397600544,-1.4125482588048581
10,1,0.1,5,150,4,1,0.36127271853317466,-1.9634178582795738
10,1,0.1,5,150,4,2,0.29760889228776205,-1.482143337584941
10,1,0.1,5,150,4,3,0.3120450945402239,-1.6397980826130487
10,1,0.1,5,150,8,1,0.3257589113356653,-1.7982164960441813
10,1,0.1,5,150,8,2,0.3027187275022808,-1.5227372099339966
10,1,0.1,5,150,8,3,0.3077674530484963,-1.514872092148325
10,1,0.1,5,150,16,1,0.27259452518015403,-1.105756673458079
10,1,0.1,5,150,16,2,0.27296469252727057,-1.0809238933497771
10,1,0.1,5,150,16,3,0.3485964009921734,-1.801129507777345
10,1,0.1,10,50,4,1,0.432887162133144,-2.9645388226513814
10,1,0.1,10,50,4,2,0.31199459163994114,-1.5784947106264022
10,1,0.1,10,50,4,3,0.3511629127892433,-2.0800296968063976
10,1,0.1,10,50,8,1,0.22292694246298597,-0.37556327988184623
10,1,0.1,10,50,8,2,0.28852395442557965,-1.3934003276557614
10,1,0.1,10,50,8,3,0.28203121252198987,-1.2577474624362202
10,1,0.1,10,50,16,1,0.215699698923141,-0.4379523541161945
10,1,0.1,10,50,16,2,0.28656972575324025,-1.2909037394340848
10,1,0.1,10,50,16,3,0.176915878839611,-0.04766163340352314
10,1,0.1,10,100,4,1,0.32032478120973557,-1.7601954054731386
10,1,0.1,10,100,4,2,0.2912878062933187,-1.42851647357321
10,1,0.1,10,100,4,3,0.3228437447432837,-2.35604465949314
10,1,0.1,10,100,8,1,0.33954949763137676,-1.9615592904389492
10,1,0.1,10,100,8,2,0.29335287893307976,-1.3010886232509318
10,1,0.1,10,100,8,3,0.31257575311416774,-1.593801542261133
10,1,0.1,10,100,16,1,0.30549092234189573,-1.5700878467924149
10,1,0.1,10,100,16,2,0.13542374979666688,0.3622942984352374
10,1,0.1,10,100,16,3,0.2919494458424317,-1.4045430496565987
10,1,0.1,10,150,4,1,0.38398548266340277,-2.384582293453664
10,1,0.1,10,150,4,2,0.3146632772747433,-1.6711863417467638
